Chapter,Verse,King Fahd,Kemenag,Google Translator,Fahd - Google,Kemenag - Google,Fahd - Kemenag
24,39,"Dan orang-orang kafir, amal-amal mereka adalah laksana fatamorgana di tanah yang datar yang disangka air oleh orang-orang yang dahaga, tetapi bila didatanginya air itu, dia tidak mendapatinya sesuatu apa pun.  Dan didapatinya (ketetapan) Allah di sisinya, lalu Allah memberikan kepadanya perhitungan amal-amal dengan cukup dan Allah adalah sangat cepat perhitungan-Nya .","Dan orang-orang yang kafir, perbuatan mereka seperti fatamorgana di tanah yang datar, yang disangka air oleh orang-orang yang dahaga, tetapi apabila didatangi tidak ada apa pun. Dan didapatinya (ketetapan) Allah baginya. Lalu Allah memberikan kepadanya perhitungan (amal-amal) dengan sempurna, dan Allah sangat cepat perhitungan-Nya,","Dan mereka yang tidak percaya diri sebagai pengorbanan, dengan sake bahwa akusatif dihitung, jadi ketika sampai pada hal itu, ketika sampai pada hal itu, tidak mungkin baginya untuk menemukannya, dia melewatkan akunnya ۗ dan Tuhan sedang puasa",0.5548768,0.61551213,0.87451875
24,40,"Atau seperti gelap gulita di lautan yang dalam, yang diliputi oleh ombak, yang di atasnya ombak (pula), di atasnya (lagi) awan; gelap gulita yang tindih-bertindih, apabila dia mengeluarkan tangannya, tiadalah dia dapat melihatnya, (dan) barang siapa yang tiada diberi cahaya (petunjuk) oleh Allah tiadalah dia mempunyai cahaya sedikit pun.","atau (keadaan orang-orang kafir) seperti gelap gulita di lautan yang dalam, yang diliputi oleh gelombang demi gelombang, di atasnya ada (lagi) awan gelap. Itulah gelap gulita yang berlapis-lapis. Apabila dia mengeluarkan tangannya hampir tidak dapat melihatnya. Barang siapa tidak diberi cahaya (petunjuk) oleh Allah, maka dia tidak mempunyai cahaya sedikit pun.","Atau sebagai kegelapan di laut yang bercahaya, yang hilang darinya, dari sana, dari pagar pada otoritasnya. Dia tidak melihatnya ۗ dan siapa pun yang tidak membuat Tuhan menjadi terang, jadi apa yang dia miliki tentang cahaya",0.640907,0.6424583,0.8020456
24,41,Tidaklah kamu tahu bahwasanya Allah; kepada-Nya bertasbih apa yang di langit dan di bumi dan (juga) burung dengan mengembangkan sayapnya.  Masing-masing telah mengetahui (cara) salat dan tasbihnya  dan Allah Maha Mengetahui apa yang mereka kerjakan.,"Tidakkah engkau (Muhammad) tahu bahwa kepada Allah lah bertasbih apa yang di langit dan di bumi, dan juga burung yang mengembangkan sayapnya. Masing-masing sungguh telah mengetahui (cara) berdoa dan bertasbih. Allah Maha Mengetahui apa yang mereka kerjakan.","Apakah Anda tidak melihat bahwa Allah memuji orang -orang di langit, bumi, dan burung -burung yang cepat. Mereka melakukannya",0.425242,0.4740814,0.8936478
24,42,Dan kepunyaan Allah-lah kerajaan langit dan bumi dan kepada Allah-lah kembali (semua makhluk).,"Dan milik Allah lah kerajaan langit dan bumi, dan hanya kepada Allah lah kembali (seluruh makhluk).","Dan kepada Tuhan, raja langit dan bumi.",0.71128523,0.6424071,0.8028203
24,43,"Tidakkah kamu melihat bahwa Allah mengarak awan, kemudian mengumpulkan antara (bagian-bagian)nya, kemudian menjadikannya bertindih-tindih, maka kelihatanlah olehmu hujan keluar dari celah-celahnya dan Allah (juga) menurunkan (butiran-butiran) es dari langit, (yaitu) dari (gumpalan-gumpalan awan seperti) gunung-gunung, maka ditimpakan-Nya (butiran-butiran) es itu kepada siapa yang dikehendaki-Nya dan dipalingkan-Nya dari siapa yang dikehendaki-Nya. Kilauan kilat awan itu hampir-hampir menghilangkan penglihatan.","Tidakkah engkau melihat bahwa Allah menjadikan awan bergerak perlahan, kemudian mengumpulkannya, lalu dia menjadikannya bertumpuk-tumpuk, lalu engkau lihat hujan ke luar dari celah-celahnya, dan Dia (juga) menurunkan (butiran-butiran) es dari langit, (yaitu) dari (gumpalan-gumpalan awan seperti) gunung-gunung, maka ditimpakan-Nya (butiran-butiran es) itu kepada siapa yang Dia kehendaki dan dihindarkan-Nya dari siapa yang Dia kehendaki. Kilauan kilatnya hampir-hampir menghilangkan penglihatan.","Apakah Anda tidak melihat bahwa Tuhan adalah awan, maka Dia akan diberkati di antara dia dan kemudian menjadikannya pilar, jadi Anda melihat angin yang keluar ada dingin, dan dia akan menimpanya dengan seseorang yang akan melihatnya, dan dia akan mengalihkan perhatiannya dari orang yang akan datang.",0.5598408,0.5928606,0.8989433
24,44,Allah mempergantikan malam dan siang.  Sesungguhnya pada yang demikian itu terdapat pelajaran yang besar bagi orang-orang yang mempunyai penglihatan.,"Allah mempergantikan malam dan siang. Sungguh pada yang demikian itu, pasti terdapat pelajaran bagi orang-orang yang mempunyai penglihatan (yang tajam).",Tuhan membalikkan malam dan siang hari.,0.537572,0.5510564,0.9282823
24,45,"Dan Allah telah menciptakan semua jenis hewan dari air, maka sebagian dari hewan itu ada yang berjalan di atas perutnya dan sebagian berjalan dengan dua kaki, sedang sebagian (yang lain) berjalan dengan empat kaki. Allah menciptakan apa yang dikehendaki-Nya; sesungguhnya Allah Maha Kuasa atas segala sesuatu.","Dan Allah menciptakan semua jenis hewan dari air, maka sebagian ada yang berjalan di atas perutnya dan sebagian berjalan dengan dua kaki, sedang sebagian (yang lain) berjalan dengan empat kaki. Allah menciptakan apa yang Dia kehendaki. Sungguh, Allah Mahakuasa atas segala sesuatu.","Dan Tuhan menciptakan setiap kelelahan dari salah satu dari mereka, bagi mereka yang berjalan di perut mereka, Tuhan menciptakan apa yang dia kehendaki ۚ Tuhan sangat kuat",0.6094198,0.6439096,0.9326142
24,46,Sesungguhnya Kami telah menurunkan ayat-ayat yang menjelaskan. Dan Allah memimpin siapa yang dikehendaki-Nya kepada jalan yang lurus.,"Sungguh, Kami telah menurunkan ayat-ayat yang memberi penjelasan. Dan Allah memberi petunjuk siapa yang Dia kehendaki ke jalan yang lurus.",Kami datang kepada kami.,0.3257457,0.34498772,0.9081406
24,47,"Dan mereka berkata, ""Kami telah beriman kepada Allah dan rasul dan kami menaati (keduanya)."" Kemudian, sebagian dari mereka berpaling sesudah itu; sekali-kali mereka itu bukanlah orang-orang yang beriman.","Dan mereka (orang-orang munafik) berkata, ""Kami telah beriman kepada Allah dan Rasul (Muhammad), dan kami menaati (keduanya)."" Kemudian sebagian dari mereka berpaling setelah itu. Mereka itu bukanlah orang-orang beriman.","Dan mereka berkata kepada kita dengan Tuhan dan utusan, dan kita akan mematuhi kita, lalu dia mengambil alih dari mereka dari itu setelah itu ۚ dan untukmu",0.5545776,0.4811983,0.8525524
24,48,"Dan apabila mereka dipanggil kepada Allah  dan rasul-Nya agar rasul menghukum (mengadili) di antara mereka, tiba-tiba sebagian dari mereka menolak untuk datang.","Dan apabila mereka diajak kepada Allah dan Rasul-Nya, agar (Rasul) memutuskan perkara di antara mereka, tiba-tiba sebagian dari mereka menolak (untuk datang).",Dan jika mereka dipanggil untuk Tuhan dan utusan -Nya,0.6239158,0.5543547,0.856133
24,49,"Tetapi jika keputusan itu untuk (kemaslahatan) mereka, mereka datang kepada rasul dengan patuh.","Tetapi, jika kebenaran dipihak mereka, mereka datang kepadanya (Rasul) dengan patuh.","Dan jika mereka memiliki kebenaran, mereka akan mendatangi mereka.",0.34741277,0.7692082,0.52515614
24,50,"Apakah (ketidakdatangan mereka itu karena) dalam hati mereka ada penyakit atau (karena) mereka ragu-ragu ataukah (karena) takut kalau-kalau Allah dan rasul-Nya berlaku zalim kepada mereka? Sebenarnya, mereka itulah orang-orang yang zalim.","Apakah (ketidakhadiran mereka karena) dalam hati mereka ada penyakit, atau (karena) mereka ragu-ragu ataukah (karena) takut kalau-kalau Allah dan Rasul-Nya berlaku zalim kepada mereka? Sebenarnya, mereka itulah orang-orang yang zalim.","Apakah hati mereka sakit, atau mereka akan takut, atau mereka takut bahwa Tuhan dan utusan -Nya akan berjalan ke mereka ۚ, tetapi Anda adalah",0.66812265,0.6697655,0.9887537
24,51,"Sesungguhnya jawaban oran-orang mukmin bila mereka dipanggil kepada Allah dan rasul-Nya agar rasul menghukum (mengadili) di antara mereka  ialah ucapan, ""Kami mendengar dan kami patuh.""  Dan mereka itulah orang-orang yang beruntung.","Hanya ucapan orang-orang mukmin, yang apabila mereka diajak kepada Allah dan Rasul-Nya agar Rasul memutuskan (perkara) di antara mereka, mereka berkata, ""Kami mendengar, dan kami taat."" Dan mereka itulah orang-orang yang beruntung.","Sebaliknya, dia adalah perkataan orang -orang percaya, ketika mereka dipanggil kepada Tuhan dan utusan -Nya, sehingga dia akan menilai di antara mereka untuk mengatakan bahwa kita telah mendengar, dan kita akan diberkati. Kedua orang itu",0.48010138,0.54176724,0.8419844
24,52,"Dan barang siapa yang taat kepada Allah dan rasul-Nya dan takut kepada Allah dan bertakwa kepada-Nya, maka mereka adalah orang-orang yang mendapat kemenangan. ","Dan barangsiapa taat kepada Allah dan Rasul-Nya serta takut kepada Allah dan bertakwa kepada-Nya, mereka itulah orang-orang yang mendapat kemenangan.","Dan siapa pun yang mematuhi Tuhan dan Utusan -Nya, dan Dia takut kepada Tuhan dan takut kepadanya, maka Anda adalah orang -orangnya.",0.58655703,0.6280217,0.93002236
24,53,"Dan mereka bersumpah dengan nama Allah sekuat-kuat sumpah, jika kamu suruh mereka berperang, pastilah mereka akan pergi.  Katakanlah, ""Janganlah kamu bersumpah, (ketaatan kalian adalah) ketaatan yang sudah dikenal.  Sesungguhnya Allah Maha Mengetahui apa yang kamu kerjakan.","Dan mereka bersumpah dengan (nama) Allah dengan sumpah sungguh-sungguh, bahwa jika engkau suruh mereka berperang, pastilah mereka akan pergi. Katakanlah (Muhammad), ""Janganlah kamu bersumpah, (karena yang diminta) adalah ketaatan yang baik. Sungguh, Allah Mahateliti terhadap apa yang kamu kerjakan.""",۞ dan bagi diri mereka dengan Tuhan,0.39734614,0.39900196,0.8878006
24,54,"Katakanlah, Taat kepada Allah dan taatlah kepada rasul dan jika kamu berpaling maka sesungguhnya kewajiban rasul itu adalah apa yang dibebankan kepadanya dan kewajiban kamu sekalian adalah semata-mata apa yang dibebankan kepadamu.  Dan jika kamu taat kepadanya, niscaya kamu mendapat petunjuk.  Dan tidak lain kewajiban rasul itu, melainkan menyampaikan (amanat Allah) dengan terang.""","Katakanlah, ""Taatlah kepada Allah dan taatlah kepada Rasul; jika kamu berpaling, maka sesungguhnya kewajiban Rasul (Muhammad) itu hanyalah apa yang dibebankan kepadanya, dan kewajiban kamu hanyalah apa yang dibebankan kepadamu. Jika kamu taat kepadanya, niscaya kamu mendapat petunjuk. Kewajiban Rasul hanyalah menyampaikan (amanat Allah) dengan jelas.""","Katakanlah: Ya Tuhan, dan patuhi kurir. Kecuali orang yang rajin",0.47145,0.45502046,0.92730236
24,55,"Dan Allah telah berjanji kepada orang-orang yang beriman di antara kamu dan mengerjakan amal-amal yang saleh bahwa Dia sungguh-sungguh akan menjadikan mereka berkuasa di muka bumi, sebagaimana Dia telah menjadikan orang-orang sebelum mereka berkuasa; dan sungguh Dia akan meneguhkan bagi mereka agama yang telah diridai-Nya untuk mereka; dan Dia benar-benar akan menukar (keadaan) mereka sesudah mereka dalam ketakutan menjadi aman sentosa.  Mereka tetap menyembahku-Ku dengan tiada mempersekutukan sesuatu apa pun dengan Aku.  Dan barang siapa yang (tetap) kafir sesudah (janji) itu, maka mereka itulah orang-orang yang fasik.","Allah telah menjanjikan kepada orang-orang di antara kamu yang beriman dan yang mengerjakan kebajikan, bahwa Dia sungguh akan menjadikan mereka berkuasa di bumi sebagaimana Dia telah menjadikan orang-orang sebelum mereka berkuasa, dan sungguh Dia akan meneguhkan bagi mereka dengan agama yang telah Dia ridai. Dan Dia benar-benar mengubah (keadaan) mereka, setelah berada dalam ketakutan menjadi aman sentosa. Mereka (tetap) menyembah-Ku dengan tidak mempersekutukan-Ku dengan sesuatu pun. Tetapi barangsiapa (tetap) kafir setelah (janji) itu, maka mereka itulah orang-orang yang fasik.","Dan janji Allah yang percaya pada Anda dan melakukan Anda, kebenaran, sehingga mereka tidak akan digunakan di tanah, juga mereka memiliki agama mereka, yang puas dengan mereka, dan mereka tidak akan mengubah mereka setelah ketakutan mereka. Jadi, mereka adalah orang -orangnya",0.69588614,0.6483177,0.7502837
24,56,"Dan dirikanlah salat, tunaikanlah zakat, dan taatlah kepada rasul supaya kamu diberi rahmat.","Dan laksanakanlah salat, tunaikanlah zakat dan taatlah kepada Rasul (Muhammad), agar kamu diberi rahmat.","Dan evaluasi komunitas dan mendapatkan zakat dan kepatuhan kepada utusan, sehingga Anda dapat berbelas kasih",0.5126164,0.5317068,0.9556174
24,57,"Janganlah kamu kira bahwa orang-orang yang kafir itu dapat melemahkan (Allah dari mengazab mereka) di bumi ini, sedang tempat tinggal mereka (di akhirat) adalah neraka.  Dan sungguh amat jeleklah tempat kembali itu.",Janganlah engkau mengira bahwa orang-orang yang kafir itu dapat luput dari siksaan Allah di bumi; sedang tempat kembali mereka (di akhirat) adalah neraka. Dan itulah seburuk-buruk tempat kembali.,"Jangan menghitung mereka yang tidak percaya Anda, mukjizat tanah ۚ dan pengembara mereka ۖ dan kesengsaraan takdir",0.4625857,0.46290392,0.8043766
24,58,"Hai orang-orang yang beriman, hendaklah budak-budak (lelaki dan wanita) yang kamu miliki dan orang-orang yang belum balig di antara kamu meminta izin kepada kamu tiga kali (dalam satu hari), yaitu sebelum salat subuh, ketika kamu menanggalkan pakaian (luar)mu pada tengah hari, dan sesudah salat Isya.  (Itulah) tiga aurat bagi kamu .  Tidak ada dosa atasmu dan tidak (pula) atas mereka, selain dari (tiga waktu) itu .  Mereka melayani kamu; sebagian kamu (ada keperluan) kepada sebagian (yang lain).  Demikianlah, Allah menjelaskan ayat-ayat bagi kamu.  Dan Allah Maha Mengetahui lagi Maha Bijaksana.","Wahai orang-orang yang beriman! Hendaklah hamba sahaya (laki-laki dan perempuan) yang kamu miliki, dan orang-orang yang belum balig (dewasa) di antara kamu, meminta izin kepada kamu pada tiga kali (kesempatan), yaitu sebelum salat Subuh, ketika kamu menanggalkan pakaian (luar)mu di tengah hari dan setelah salat Isya. (Itulah) tiga aurat (waktu) bagi kamu. Tidak ada dosa bagimu dan tidak (pula) bagi mereka selain dari (tiga waktu) itu, mereka keluar masuk melayani kamu, sebagian kamu atas sebagian yang lain. Demikianlah Allah menjelaskan ayat-ayat itu kepadamu. Dan Allah Maha Mengetahui, Mahabijaksana.","O, mereka yang percaya pada Anda, sehingga Anda adalah orang -orang yang telah memiliki Anda, dan mereka yang belum diberi tahu tentang doa fajar, dan di mana Anda meletakkan pakaian Anda dari samping dan dari doa kebenaran kebenaran ۚ tiga untuk Anda, untuk Anda, karena Anda mendapatkan halaman setelah mereka ۚ Mereka memiliki beberapa dari Anda dengan beberapa untuk beberapa untuk beberapa untuk Anda, untuk Anda, karena Anda mendapatkan halaman setelah mereka ۚ Mereka memiliki beberapa dari Anda dengan beberapa ۚ Tiga untuk Anda, untuk Anda, karena halaman setelah mereka ۚ Mereka memiliki beberapa dari Anda dengan beberapa ۚ Tiga untuk Anda, untuk Anda, untuk halaman setelah mereka ۚ mereka memiliki beberapa dari Anda dengan",0.586112,0.58637667,0.88325906
24,59,"Dan apabila anak-anakmu telah sampai umur balig, maka hendaklah mereka meminta izin, seperti orang-orang yang sebelum mereka meminta izin .  Demikianlah, Allah menjelaskan ayat-ayat-Nya. Dan Allah Maha Mengetahui lagi Maha Bijaksana.","Dan apabila anak-anakmu telah sampai umur dewasa, maka hendaklah mereka (juga) meminta izin, seperti orang-orang yang lebih dewasa meminta izin. Demikianlah Allah menjelaskan ayat-ayat-Nya kepadamu. Allah Maha Mengetahui, Mahabijaksana.","Dan ketika pengembara Anda mencapai mimpi, janganlah mereka, seperti halnya mereka seperti orang -orang yang ada di hadapan mereka. Dia ۦ ۗ dan Tuhan adalah pengetahuan yang bijak",0.3577419,0.3278798,0.86637306
24,60,"Dan perempuan-perempuan tua yang telah terhenti (dari haid dan mengandung) yang tiada ingin kawin (lagi), tiadalah atas mereka dosa menanggalkan pakaian  mereka dengan tidak (bermaksud) menampakkan perhiasan dan berlaku sopan adalah lebih baik bagi mereka.  Dan Allah Maha Mendengar lagi Maha Bijaksana.","Dan para perempuan tua yang telah berhenti (dari haid dan mengandung) yang tidak ingin menikah (lagi), maka tidak ada dosa menanggalkan pakaian (luar) mereka dengan tidak (bermaksud) menampakkan perhiasan; tetapi memelihara kehormatan adalah lebih baik bagi mereka. Allah Maha Mendengar, Maha Mengetahui.","Dan kekuatan para penggemar, yang tidak berharap untuk menikah, dan tidak ada lumpuh pada mereka untuk meletakkan pakaian mereka, dan itu tidak mungkin. Baik untuk mereka ۗ dan Tuhan adalah seorang yang berpengetahuan luas",0.444462,0.47241494,0.8800739
24,61,"Tidak ada halangan bagi orang buta, tidak (pula) bagi orang pincang, tidak (pula) bagi orang sakit, dan tidak (pula) bagi dirimu sendiri makan (bersama-sama mereka) di rumah kamu sendiri atau di rumah bapak-bapakmu, di rumah ibu-ibumu, di rumah saudara-saudaramu yang laki-laki, di rumah saudaramu yang perempuan, di rumah saudara bapakmu yang laki-laki, di rumah saudara bapakmu yang perempuan, di rumah saudara ibumu yang laki-laki, di rumah saudara ibumu yang perempuan, di rumah yang kamu miliki kuncinya , atau di rumah kawan-kawanmu.  Tidak ada halangan bagi kamu makan bersama-sama mereka atau sendirian.  Maka apabila kamu memasuki (suatu rumah dari) rumah-rumah (ini), hendaklah kamu memberi salam kepada (penghuninya yang berarti memberi salam) kepada dirimu sendiri; salam yang ditetapkan dari sisi Allah yang diberi berkat lagi baik. Demikianlah, Allah menjelaskan ayat-ayatnya(Nya) bagimu agar kamu memahaminya.","Tidak ada halangan bagi orang buta, tidak (pula) bagi orang pincang, tidak (pula) bagi orang sakit, dan tidak (pula) bagi dirimu, makan (bersama-sama mereka) di rumah kamu atau di rumah bapak-bapakmu, di rumah ibu-ibumu, di rumah saudara-saudaramu yang laki-laki, di rumah saudara-saudaramu yang perempuan, di rumah saudara-saudara bapakmu yang laki-laki, di rumah saudara-saudara bapakmu yang perempuan, di rumah saudara-saudara ibumu yang laki-laki, di rumah saudara-saudara ibumu yang perempuan, (di rumah) yang kamu miliki kuncinya atau (di rumah) kawan-kawanmu. Tidak ada halangan bagi kamu makan bersama-sama mereka atau sendiri-sendiri. Apabila kamu memasuki rumah-rumah hendaklah kamu memberi salam (kepada penghuninya, yang berarti memberi salam) kepada dirimu sendiri, dengan salam yang penuh berkah dan baik dari sisi Allah. Demikianlah Allah menjelaskan ayat-ayat(-Nya) bagimu, agar kamu mengerti.","Tidak ada rasa malu pada orang buta, atau rasa malu, atau penyakit yang memalukan, atau pada jiwa Anda, untuk makan dari Anda atau rumah -rumah ibu Anda, atau rumah -rumah saudara Anda, atau rumah -rumah saudara Anda, atau rumah -rumah Anda, atau rumah Anda, Anda, Anda memiliki rumah, atau apa yang Anda miliki, atau apa yang Anda miliki, Anda tidak memiliki rumah, atau apa yang Anda miliki di rumah Anda, atau apa yang dimiliki Anda, atau apa yang Anda miliki, atau apa yang Anda miliki di rumah Anda, atau apa yang Anda miliki, atau apa yang Anda miliki di rumah Anda, atau apa yang Anda miliki di rumah Anda, atau apa yang Anda miliki, atau apa yang Anda miliki, atau apa yang Anda miliki, atau apa yang dimiliki Anda, atau apa yang Anda miliki di rumah Anda, atau apa yang Anda miliki di rumah Anda, atau apa yang Anda miliki di rumah Anda, atau apa yang Anda miliki di rumah Anda, atau apa yang Anda miliki. Jadi, kedamaian berada di atas Anda, beri Anda berkah yang baik.",0.69384557,0.6653827,0.9705831
